crash_date,crashes
2016-04-27,0.003030303030303047
2016-04-28,-0.019696969696969678
2016-04-29,-0.012121212121212107
2016-04-30,0.012121212121212132
2016-05-01,0.006060606060606072
2016-05-02,0.0015151515151515256
2016-05-03,-0.0015151515151515047
2016-05-04,-0.027272727272727247
2016-05-05,-0.016666666666666656
2016-05-06,-0.01363636363636363
2016-05-07,0.01515151515151516
2016-05-08,-0.019696969696969685
2016-05-09,0.01666666666666667
2016-05-10,-0.006060606060606056
2016-05-11,-0.007575757575757569
2016-05-12,0.0015151515151515193
2016-05-13,0.00454545454545454
2016-05-14,-0.0030303030303030303
2016-05-15,-0.013636363636363641
2016-05-16,-0.019696969696969702
2016-05-17,-0.015151515151515157
2016-05-18,-0.00757575757575759
2016-05-19,0.01212121212121211
2016-05-20,-0.009090909090909097
2016-05-21,-0.004545454545454552
2016-05-22,-0.007575757575757583
2016-05-23,0.009090909090909084
2016-05-24,0.013636363636363624
2016-05-25,0.004545454545454537
2016-05-26,-0.007575757575757578
2016-05-27,0.009090909090909089
2016-05-28,0.015151515151515148
2016-05-29,-0.01212121212121211
2016-05-30,-0.01818181818181817
2016-05-31,0.03787878787878789
2016-06-01,-0.012121212121212106
2016-06-02,0.0015151515151515331
2016-06-03,0.009090909090909103
2016-06-04,0.006060606060606072
2016-06-05,0.003030303030303048
2016-06-06,0.010606060606060619
2016-06-07,0.00909090909090911
2016-06-08,-0.0121212121212121
2016-06-09,0.0030303030303030485
2016-06-10,0.031818181818181836
2016-06-11,0.012121212121212144
2016-06-12,-0.013636363636363613
2016-06-13,2.2204460492503132e-17
2016-06-14,-0.010606060606060588
2016-06-15,0.009090909090909103
2016-06-16,-0.009090909090909073
2016-06-17,0.012121212121212133
2016-06-18,0.010606060606060614
2016-06-19,0.018181818181818188
2016-06-20,-0.02424242424242423
2016-06-21,0.015151515151515155
2016-06-22,-0.009090909090909084
2016-06-23,-0.015151515151515138
2016-06-24,0.007575757575757587
2016-06-25,0.006060606060606067
2016-06-26,-0.018181818181818167
2016-06-27,-0.0015151515151515082
2016-06-28,-0.012121212121212113
2016-06-29,-0.015151515151515143
2016-06-30,-0.030303030303030293
2016-07-01,-0.004545454545454545
2016-07-02,-0.009090909090909092
2016-07-03,-0.016666666666666673
2016-07-04,-0.00454545454545455
2016-07-05,-0.00757575757575758
2016-07-06,0.01212121212121211
2016-07-07,-0.015151515151515155
2016-07-08,-5.551115123125783e-18
2016-07-09,-0.018181818181818184
2016-07-10,-0.025757575757575764
2016-07-11,-0.016666666666666673
2016-07-12,-0.004545454545454552
2016-07-13,0.009090909090909071
2016-07-14,-0.0075757575757575924
2016-07-15,-0.004545454545454563
2016-07-16,0.025757575757575736
2016-07-17,-1.1102230246251566e-17
2016-07-18,-0.009090909090909103
2016-07-19,0.015151515151515138
2016-07-20,0.006060606060606053
2016-07-21,-0.012121212121212123
2016-07-22,0.02424242424242424
2016-07-23,0.00454545454545455
2016-07-24,0.0015151515151515197
2016-07-25,0.03030303030303032
2016-07-26,-0.007575757575757569
2016-07-27,5.551115123125783e-18
2016-07-28,-0.00909090909090908
2016-07-29,0.025757575757575757
2016-07-30,0.021212121212121213
2016-07-31,-0.0015151515151515082
2016-08-01,0.004545454545454547
2016-08-02,1.2490009027033011e-17
2016-08-03,0.025757575757575764
2016-08-04,0.0075757575757575855
2016-08-05,0.012121212121212135
2016-08-06,0.015151515151515155
2016-08-07,0.024242424242424253
2016-08-08,-0.004545454545454531
2016-08-09,-0.0045454545454545366
2016-08-10,0.009090909090909097
2016-08-11,0.007575757575757581
2016-08-12,0.04393939393939393
2016-08-13,0.018181818181818177
2016-08-14,-0.03030303030303032
2016-08-15,-0.0015151515151515201
2016-08-16,0.0030303030303030247
2016-08-17,0.018181818181818167
2016-08-18,-0.01666666666666667
2016-08-19,0.004545454545454542
2016-08-20,0.016666666666666653
2016-08-21,0.009090909090909077
2016-08-22,0.015151515151515133
2016-08-23,-0.007575757575757588
2016-08-24,0.010606060606060591
2016-08-25,-0.022727272727272742
2016-08-26,-0.010606060606060619
2016-08-27,0.003030303030303006
2016-08-28,-0.0030303030303030555
2016-08-29,0.01363636363636361
2016-08-30,0.009090909090909064
2016-08-31,-0.015151515151515171
2016-09-01,-0.0181818181818182
2016-09-02,0.010606060606060586
2016-09-03,0.016666666666666646
2016-09-04,0.006060606060606046
2016-09-05,-0.010606060606060619
2016-09-06,-0.004545454545454554
2016-09-07,0.01818181818181816
2016-09-08,0.022727272727272707
2016-09-09,0.0030303030303030195
2016-09-10,-0.0015151515151515208
2016-09-11,-0.010606060606060607
2016-09-12,0.0015151515151515097
2016-09-13,-0.01060606060606061
2016-09-14,-0.0015151515151515152
2016-09-15,0.0106060606060606
2016-09-16,0.015151515151515166
2016-09-17,0.02424242424242424
2016-09-18,-0.009090909090909084
2016-09-19,-0.0015151515151515097
2016-09-20,0.015151515151515142
2016-09-21,0.0060606060606060745
2016-09-22,-0.0030303030303030303
2016-09-23,0.003030303030303034
2016-09-24,-0.004545454545454545
2016-09-25,0.00454545454545455
2016-09-26,-0.0015151515151515104
2016-09-27,-0.009090909090909084
2016-09-28,0.006060606060606072
2016-09-29,0.0
2016-09-30,0.006060606060606055
2016-10-01,0.007575757575757571
2016-10-02,0.0015151515151515152
2016-10-03,-0.0015151515151515152
2016-10-04,0.009090909090909085
2016-10-05,-0.0015151515151515138
2016-10-06,-0.0045454545454545634
2016-10-07,0.0015151515151515115
2016-10-08,0.016666666666666656
2016-10-09,0.007575757575757571
2016-10-10,-0.006060606060606054
2016-10-11,-0.012121212121212135
2016-10-12,0.018181818181818177
2016-10-13,0.0212121212121212
2016-10-14,0.015151515151515142
2016-10-15,0.006060606060606054
2016-10-16,-0.004545454545454551
2016-10-17,-0.003030303030303031
2016-10-18,-0.0287878787878788
2016-10-19,-0.001515151515151525
2016-10-20,-9.714451465470119e-18
2016-10-21,0.0030303030303030203
2016-10-22,0.018181818181818167
2016-10-23,0.012121212121212113
2016-10-24,-0.003030303030303037
2016-10-25,0.021212121212121203
2016-10-26,0.03333333333333331
2016-10-27,-0.010606060606060608
2016-10-28,0.01363636363636363
2016-10-29,-8.326672684688674e-18
2016-10-30,0.004545454545454542
2016-10-31,-0.004545454545454549
2016-11-01,-0.019696969696969692
2016-11-02,0.001515151515151511
2016-11-03,0.006060606060606061
2016-11-04,0.015151515151515142
2016-11-05,0.03636363636363634
2016-11-06,-0.013636363636363641
2016-11-07,0.0030303030303030277
2016-11-08,0.0015151515151515082
2016-11-09,-0.0030303030303030316
2016-11-10,-0.004545454545454552
2016-11-11,-0.030303030303030297
2016-11-12,-0.009090909090909101
2016-11-13,0.009090909090909078
2016-11-14,-0.03181818181818182
2016-11-15,-0.04848484848484848
2016-11-16,0.007575757575757578
2016-11-17,-0.019696969696969702
2016-11-18,0.03333333333333332
2016-11-19,-0.0075757575757575855
2016-11-20,-0.016666666666666673
2016-11-21,-0.006060606060606069
2016-11-22,-0.018181818181818184
2016-11-23,0.015151515151515138
2016-11-24,-0.027272727272727282
2016-11-25,-0.03181818181818182
2016-11-26,0.0030303030303030195
2016-11-27,-0.019696969696969702
2016-11-28,-2.7755575615628915e-18
2016-11-29,0.012121212121212118
2016-11-30,-0.0030303030303030333
2016-12-01,0.009090909090909077
2016-12-02,0.0015151515151515128
2016-12-03,-0.0060606060606060675
2016-12-04,-0.0060606060606060675
2016-12-05,0.015151515151515138
2016-12-06,0.0015151515151514972
2016-12-07,-0.006060606060606063
2016-12-08,-0.02727272727272727
2016-12-09,0.013636363636363624
2016-12-10,0.031818181818181815
2016-12-11,-0.015151515151515157
2016-12-12,-0.007575757575757583
2016-12-13,-0.006060606060606072
2016-12-14,0.039393939393939384
2016-12-15,0.028787878787878772
2016-12-16,0.034848484848484844
2016-12-17,0.009090909090909084
2016-12-18,-0.006060606060606067
2016-12-19,0.003030303030303022
2016-12-20,0.02727272727272726
2016-12-21,-0.010606060606060601
2016-12-22,0.018181818181818188
2016-12-23,0.013636363636363636
2016-12-24,-0.007575757575757578
2016-12-25,-0.028787878787878786
2016-12-26,-0.028787878787878786
2016-12-27,-0.004545454545454547
2016-12-28,-0.031818181818181815
2016-12-29,-0.01818181818181818
2016-12-30,-0.02424242424242424
2016-12-31,0.021212121212121213
2017-01-01,-0.006060606060606051
2017-01-02,-0.016666666666666656
2017-01-03,-0.02424242424242423
2017-01-04,-0.03939393939393938
2017-01-05,-0.0212121212121212
2017-01-06,0.018181818181818184
2017-01-07,0.003030303030303036
2017-01-08,-0.030303030303030287
2017-01-09,-0.019696969696969685
2017-01-10,0.030303030303030304
2017-01-11,-0.0090909090909091
2017-01-12,0.015151515151515143
2017-01-13,0.0409090909090909
2017-01-14,0.02121212121212121
2017-01-15,0.0015151515151515138
2017-01-16,0.00606060606060606
2017-01-17,0.007575757575757573
2017-01-18,0.019696969696969692
2017-01-19,0.04242424242424241
2017-01-20,-0.022727272727272735
2017-01-21,0.007575757575757564
2017-01-22,-0.022727272727272735
2017-01-23,0.006060606060606049
2017-01-24,0.016666666666666656
2017-01-25,0.01363636363636363
2017-01-26,-0.019696969696969695
2017-01-27,-0.012121212121212121
2017-01-28,-0.006060606060606067
2017-01-29,-0.025757575757575757
2017-01-30,-0.018181818181818188
2017-01-31,-0.010606060606060614
2017-02-01,-0.03787878787878787
2017-02-02,-0.01818181818181818
2017-02-03,0.016666666666666656
2017-02-04,0.010606060606060596
2017-02-05,0.0015151515151515065
2017-02-06,0.021212121212121196
2017-02-07,0.024242424242424232
2017-02-08,-0.048484848484848506
2017-02-09,0.024242424242424215
2017-02-10,0.016666666666666642
2017-02-11,0.019696969696969678
2017-02-12,-0.007575757575757594
2017-02-13,-0.003030303030303053
2017-02-14,-0.0030303030303030624
2017-02-15,-2.7755575615628914e-17
2017-02-16,0.010606060606060574
2017-02-17,0.02424242424242421
2017-02-18,0.02575757575757573
2017-02-19,-0.004545454545454559
2017-02-20,0.003030303030303011
2017-02-21,0.0060606060606060415
2017-02-22,0.003030303030303007
2017-02-23,0.001515151515151493
2017-02-24,0.018181818181818164
2017-02-25,0.004545454545454528
2017-02-26,-0.018181818181818188
2017-02-27,-0.028787878787878796
2017-02-28,0.03787878787878788
2017-03-01,0.01818181818181818
2017-03-02,-0.025757575757575757
2017-03-03,0.02424242424242423
2017-03-04,-0.00757575757575758
2017-03-05,-0.0030303030303030333
2017-03-06,-0.0015151515151515054
2017-03-07,0.02424242424242424
2017-03-08,0.01818181818181818
2017-03-09,-0.019696969696969692
2017-03-10,0.015151515151515143
2017-03-11,0.013636363636363622
2017-03-12,-0.012121212121212121
2017-03-13,0.019696969696969706
2017-03-14,0.03787878787878788
2017-03-15,0.006060606060606069
2017-03-16,-0.012121212121212121
2017-03-17,0.009090909090909084
2017-03-18,0.007575757575757569
2017-03-19,-8.326672684688674e-18
2017-03-20,-0.009090909090909097
2017-03-21,-0.021212121212121206
2017-03-22,0.004545454545454546
2017-03-23,-0.02727272727272727
2017-03-24,0.02878787878787878
2017-03-25,0.0318181818181818
2017-03-26,-0.007575757575757588
2017-03-27,-0.021212121212121217
2017-03-28,-0.030303030303030297
2017-03-29,0.021212121212121206
2017-03-30,-0.016666666666666656
2017-03-31,-0.0015151515151515138
2017-04-01,0.028787878787878796
2017-04-02,-0.02727272727272729
2017-04-03,-0.03636363636363636
2017-04-04,-0.025757575757575767
2017-04-05,0.03484848484848484
2017-04-06,0.0030303030303030303
2017-04-07,0.02575757575757574
2017-04-08,-0.00757575757575758
2017-04-09,-0.025757575757575764
2017-04-10,-8.326672684688674e-18
2017-04-11,-0.004545454545454553
2017-04-12,0.006060606060606056
2017-04-13,-0.01818181818181818
2017-04-14,-0.007575757575757564
2017-04-15,0.01818181818181818
2017-04-16,-0.006060606060606061
2017-04-17,0.02878787878787878
2017-04-18,-0.0030303030303030303
2017-04-19,0.006060606060606049
2017-04-20,0.007575757575757574
2017-04-21,0.009090909090909063
2017-04-22,0.022727272727272707
2017-04-23,-0.0030303030303030372
2017-04-24,0.010606060606060596
2017-04-25,-0.01363636363636365
2017-04-26,0.019696969696969675
2017-04-27,-0.007575757575757572
2017-04-28,0.0318181818181818
2017-04-29,0.04545454545454543
2017-04-30,0.0030303030303030056
2017-05-01,0.0227272727272727
2017-05-02,0.003030303030303015
2017-05-03,0.0227272727272727
2017-05-04,-0.013636363636363658
2017-05-05,0.009090909090909071
2017-05-06,0.046969696969696946
2017-05-07,0.004545454545454519
2017-05-08,0.009090909090909084
2017-05-09,0.0030303030303030242
2017-05-10,0.025757575757575746
2017-05-11,-0.004545454545454547
2017-05-12,0.004545454545454558
2017-05-13,0.0015151515151515082
2017-05-14,-0.001515151515151527
2017-05-15,0.001515151515151507
2017-05-16,-0.015151515151515155
2017-05-17,0.006060606060606037
2017-05-18,0.006060606060606051
2017-05-19,0.016666666666666663
2017-05-20,0.016666666666666663
2017-05-21,-0.021212121212121206
2017-05-22,0.0030303030303030195
2017-05-23,0.01212121212121212
2017-05-24,0.01212121212121212
2017-05-25,-0.004545454545454556
2017-05-26,0.00454545454545454
2017-05-27,-0.004545454545454544
2017-05-28,-0.016666666666666684
2017-05-29,-0.012121212121212139
2017-05-30,-0.010606060606060619
2017-05-31,0.0015151515151515054
2017-06-01,0.016666666666666642
2017-06-02,0.012121212121212113
2017-06-03,0.0030303030303030303
2017-06-04,-0.02727272727272727
2017-06-05,0.006060606060606055
2017-06-06,0.030303030303030287
2017-06-07,-0.012121212121212121
2017-06-08,-0.028787878787878786
2017-06-09,0.009090909090909094
2017-06-10,0.05151515151515149
2017-06-11,0.006060606060606055
2017-06-12,-0.0075757575757575855
2017-06-13,-0.0015151515151515208
2017-06-14,0.01363636363636363
2017-06-15,-5.551115123125783e-18
2017-06-16,0.024242424242424225
2017-06-17,0.018181818181818174
2017-06-18,0.01363636363636365
2017-06-19,0.010606060606060605
2017-06-20,-0.01666666666666667
2017-06-21,-0.013636363636363636
2017-06-22,-0.001515151515151518
2017-06-23,0.0212121212121212
2017-06-24,0.018181818181818174
2017-06-25,-0.01818181818181819
2017-06-26,-0.04090909090909091
2017-06-27,-0.012121212121212133
2017-06-28,0.009090909090909073
2017-06-29,-0.012121212121212137
2017-06-30,0.006060606060606055
2017-07-01,0.009090909090909071
2017-07-02,-0.018181818181818174
2017-07-03,0.019696969696969678
2017-07-04,-0.006060606060606065
2017-07-05,-0.00909090909090909
2017-07-06,0.00909090909090909
2017-07-07,0.024242424242424232
2017-07-08,0.012121212121212093
2017-07-09,-0.03030303030303031
2017-07-10,0.016666666666666656
2017-07-11,0.015151515151515143
2017-07-12,0.006060606060606053
2017-07-13,-0.001515151515151518
2017-07-14,0.019696969696969685
2017-07-15,0.01666666666666666
2017-07-16,-0.007575757575757576
2017-07-17,0.02424242424242424
2017-07-18,0.0106060606060606
2017-07-19,0.015151515151515148
2017-07-20,-0.001515151515151525
2017-07-21,0.03787878787878789
2017-07-22,0.036363636363636355
2017-07-23,-0.006060606060606055
2017-07-24,0.015151515151515133
2017-07-25,0.0030303030303030247
2017-07-26,-0.015151515151515155
2017-07-27,0.016666666666666673
2017-07-28,0.004545454545454542
2017-07-29,0.02878787878787876
2017-07-30,-1.3877787807814457e-17
2017-07-31,0.018181818181818153
2017-08-01,0.0227272727272727
2017-08-02,0.01666666666666665
2017-08-03,0.031818181818181815
2017-08-04,0.039393939393939384
2017-08-05,0.042424242424242406
2017-08-06,-0.0015151515151515193
2017-08-07,0.010606060606060605
2017-08-08,0.0030303030303030234
2017-08-09,0.010606060606060615
2017-08-10,-0.028787878787878796
2017-08-11,-0.006060606060606072
2017-08-12,0.03181818181818181
2017-08-13,-0.028787878787878772
2017-08-14,0.003030303030303022
2017-08-15,0.02727272727272727
2017-08-16,0.013636363636363618
2017-08-17,0.021212121212121203
2017-08-18,0.027272727272727282
2017-08-19,0.015151515151515148
2017-08-20,-0.024242424242424218
2017-08-21,0.006060606060606067
2017-08-22,-0.016666666666666656
2017-08-23,-0.015151515151515157
2017-08-24,-0.028787878787878786
2017-08-25,0.018181818181818184
2017-08-26,-0.0090909090909091
2017-08-27,-0.006060606060606063
2017-08-28,0.007575757575757566
2017-08-29,-0.027272727272727282
2017-08-30,0.013636363636363627
2017-08-31,0.0030303030303030372
2017-09-01,0.018181818181818177
2017-09-02,0.03484848484848484
2017-09-03,0.0030303030303030303
2017-09-04,-0.04545454545454545
2017-09-05,-0.0015151515151515138
2017-09-06,-0.0030303030303030247
2017-09-07,-0.010606060606060595
2017-09-08,0.03030303030303033
2017-09-09,0.04848484848484848
2017-09-10,-0.012121212121212121
2017-09-11,0.03181818181818182
2017-09-12,0.007575757575757573
2017-09-13,0.03030303030303031
2017-09-14,0.001515151515151508
2017-09-15,0.0621212121212121
2017-09-16,0.03939393939393938
2017-09-17,0.009090909090909084
2017-09-18,0.03484848484848485
2017-09-19,0.028787878787878786
2017-09-20,0.03333333333333332
2017-09-21,0.02575757575757575
2017-09-22,0.031818181818181815
2017-09-23,0.04696969696969695
2017-09-24,0.024242424242424232
2017-09-25,0.0
2017-09-26,0.033333333333333326
2017-09-27,0.0
2017-09-28,0.01666666666666663
2017-09-29,0.0015151515151515138
2017-09-30,0.04242424242424242
2017-10-01,-0.03636363636363636
2017-10-02,-0.007575757575757569
2017-10-03,0.042424242424242406
2017-10-04,0.006060606060606061
2017-10-05,-0.027272727272727247
2017-10-06,0.013636363636363658
2017-10-07,0.028787878787878796
2017-10-08,-0.012121212121212099
2017-10-09,0.013636363636363637
2017-10-10,0.04393939393939396
2017-10-11,-0.019696969696969692
2017-10-12,-0.03484848484848483
2017-10-13,0.015151515151515171
2017-10-14,0.06818181818181819
2017-10-15,-0.04696969696969696
2017-10-16,-0.022727272727272707
2017-10-17,0.01969696969696969
2017-10-18,-0.007575757575757557
2017-10-19,-0.004545454545454526
2017-10-20,0.0060606060606060675
2017-10-21,0.03333333333333334
2017-10-22,0.03030303030303031
2017-10-23,1.1102230246251566e-17
2017-10-24,0.06515151515151515
2017-10-25,-0.012121212121212099
2017-10-26,-0.013636363636363624
2017-10-27,-0.013636363636363604
2017-10-28,-0.0015151515151515054
2017-10-29,-0.039393939393939356
2017-10-30,-0.07575757575757576
2017-10-31,-0.010606060606060569
2017-11-01,0.06515151515151518
2017-11-02,0.010606060606060628
2017-11-03,-0.03939393939393935
2017-11-04,0.0772727272727273
2017-11-05,-0.010606060606060574
2017-11-06,3.3306690738754695e-17
2017-11-07,-0.00454545454545451
2017-11-08,-0.0030303030303029947
2017-11-09,-0.027272727272727226
2017-11-10,0.10454545454545458
2017-11-11,-0.03636363636363632
2017-11-12,-0.019696969696969668
2017-11-13,-0.05606060606060602
2017-11-14,0.025757575757575778
2017-11-15,0.0015151515151515347
2017-11-16,-0.022727272727272717
2017-11-17,0.06666666666666668
2017-11-18,0.046969696969696995
2017-11-19,0.022727272727272797
2017-11-20,-0.02878787878787878
2017-11-21,-0.022727272727272717
2017-11-22,-0.03787878787878785
2017-11-23,-0.03484848484848484
2017-11-24,-0.05757575757575756
2017-11-25,0.012121212121212133
2017-11-26,-0.042424242424242406
2017-11-27,-0.009090909090909084
2017-11-28,-0.006060606060606053
2017-11-29,6.938893903907228e-18
2017-11-30,-0.10303030303030303
2017-12-01,0.02727272727272727
2017-12-02,-0.01212121212121211
2017-12-03,-0.018181818181818177
2017-12-04,0.0030303030303030277
2017-12-05,-0.004545454545454543
2017-12-06,0.022727272727272742
2017-12-07,-0.039393939393939405
2017-12-08,-0.0030303030303030303
2017-12-09,0.015151515151515116
2017-12-10,0.004545454545454542
2017-12-11,-0.018181818181818188
2017-12-12,0.009090909090909077
2017-12-13,0.05909090909090908
2017-12-14,0.049999999999999975
2017-12-15,0.04696969696969695
2017-12-16,0.05151515151515149
2017-12-17,-0.013636363636363646
2017-12-18,0.03333333333333331
2017-12-19,0.02424242424242422
2017-12-20,-0.004545454545454558
2017-12-21,-0.0030303030303030346
2017-12-22,-0.0015151515151515193
2017-12-23,-0.013636363636363641
2017-12-24,0.003030303030303022
2017-12-25,-0.06969696969696969
2017-12-26,-0.025757575757575757
2017-12-27,0.02727272727272727
2017-12-28,-0.039393939393939405
2017-12-29,-0.012121212121212113
2017-12-30,0.0681818181818182
2017-12-31,0.006060606060606055
2018-01-01,0.0030303030303030303
2018-01-02,0.03787878787878787
2018-01-03,0.013636363636363651
2018-01-04,-0.03484848484848484
2018-01-05,0.010606060606060624
2018-01-06,0.04393939393939393
2018-01-07,-0.06515151515151514
2018-01-08,-0.01666666666666663
2018-01-09,-0.009090909090909075
2018-01-10,0.007575757575757592
2018-01-11,0.0075757575757575924
2018-01-12,0.036363636363636376
2018-01-13,-0.019696969696969668
2018-01-14,0.04242424242424244
2018-01-15,-0.007575757575757555
2018-01-16,-0.036363636363636334
2018-01-17,0.07121212121212124
2018-01-18,0.05
2018-01-19,-0.019696969696969678
2018-01-20,-0.0030303030303030056
2018-01-21,-0.036363636363636334
2018-01-22,-0.057575757575757544
2018-01-23,-0.02272727272727271
2018-01-24,-0.03787878787878786
2018-01-25,-0.04090909090909088
2018-01-26,0.007575757575757608
2018-01-27,0.015151515151515148
2018-01-28,-0.030303030303030283
2018-01-29,-0.0015151515151514943
2018-01-30,-0.003030303030303008
2018-01-31,-0.019696969696969668
2018-02-01,0.006060606060606077
2018-02-02,0.003030303030303061
2018-02-03,0.007575757575757606
2018-02-04,0.01515151515151516
2018-02-05,0.016666666666666673
2018-02-06,-0.07424242424242422
2018-02-07,-0.06363636363636359
2018-02-08,-0.01818181818181817
2018-02-09,-0.02878787878787877
2018-02-10,-0.015151515151515133
2018-02-11,-0.04393939393939391
2018-02-12,0.015151515151515183
2018-02-13,0.04696969696969698
2018-02-14,0.04545454545454547
2018-02-15,-0.030303030303030276
2018-02-16,0.04242424242424246
2018-02-17,0.0378787878787879
2018-02-18,0.024242424242424267
2018-02-19,-0.02424242424242421
2018-02-20,0.04696969696969699
2018-02-21,-0.04242424242424238
2018-02-22,-0.030303030303030283
2018-02-23,0.015151515151515171
2018-02-24,0.025757575757575785
2018-02-25,-0.037878787878787845
2018-02-26,0.034848484848484865
2018-02-27,0.0030303030303030555
2018-02-28,-0.03333333333333329
2018-03-01,0.03636363636363639
2018-03-02,0.050000000000000024
2018-03-03,0.01666666666666669
2018-03-04,-0.06060606060606057
2018-03-05,-0.025757575757575712
2018-03-06,-0.031818181818181766
2018-03-07,4.4408920985006264e-17
2018-03-08,-0.018181818181818143
2018-03-09,0.013636363636363665
2018-03-10,0.009090909090909125
2018-03-11,-0.010606060606060563
2018-03-12,-0.060606060606060566
2018-03-13,0.037878787878787915
2018-03-14,0.03636363636363641
2018-03-15,0.019696969696969723
2018-03-16,-0.006060606060606008
2018-03-17,0.024242424242424288
2018-03-18,-0.04999999999999995
2018-03-19,-0.010606060606060567
2018-03-20,0.009090909090909143
2018-03-21,-0.0151515151515151
2018-03-22,3.608224830031759e-17
2018-03-23,0.045454545454545484
2018-03-24,0.012121212121212154
2018-03-25,-0.006060606060606039
2018-03-26,-0.003030303030302978
2018-03-27,-0.016666666666666646
2018-03-28,-0.009090909090909068
2018-03-29,-0.06060606060606055
2018-03-30,-0.006060606060606028
2018-03-31,0.030303030303030342
2018-04-01,-0.004545454545454494
2018-04-02,-0.009090909090909049
2018-04-03,0.025757575757575767
2018-04-04,0.010606060606060645
2018-04-05,-0.01818181818181816
2018-04-06,0.006060606060606083
2018-04-07,0.013636363636363663
2018-04-08,-0.018181818181818143
2018-04-09,0.03636363636363639
2018-04-10,-0.0075757575757575465
2018-04-11,-0.018181818181818136
2018-04-12,-0.015151515151515105
2018-04-13,0.03939393939393941
2018-04-14,0.03939393939393942
2018-04-15,-0.010606060606060619
2018-04-16,0.01060606060606065
2018-04-17,0.03030303030303032
2018-04-18,0.06060606060606064
2018-04-19,0.013636363636363686
2018-04-20,0.013636363636363658
2018-04-21,-0.004545454545454519
2018-04-22,-0.04090909090909087
2018-04-23,-0.018181818181818132
2018-04-24,-0.042424242424242364
2018-04-25,0.024242424242424288
2018-04-26,-0.006060606060606011
2018-04-27,0.050000000000000044
2018-04-28,0.04393939393939398
2018-04-29,-0.030303030303030255
2018-04-30,0.050000000000000024
2018-05-01,0.004545454545454586
2018-05-02,-0.025757575757575722
2018-05-03,-0.0015151515151514694
2018-05-04,0.009090909090909151
2018-05-05,0.022727272727272783
2018-05-06,-0.009090909090909056
2018-05-07,-0.009090909090909033
2018-05-08,0.0015151515151515375
2018-05-09,-0.006060606060606033
2018-05-10,-0.007575757575757523
2018-05-11,0.06060606060606065
2018-05-12,0.04090909090909095
2018-05-13,-0.007575757575757529
2018-05-14,4.0245584642661923e-17
2018-05-15,0.015151515151515199
2018-05-16,0.012121212121212154
2018-05-17,-0.039393939393939335
2018-05-18,0.04090909090909094
2018-05-19,-0.0030303030303029943
2018-05-20,-0.05606060606060601
2018-05-21,0.02575757575757579
2018-05-22,0.027272727272727337
2018-05-23,0.003030303030303086
2018-05-24,6.106226635438361e-17
2018-05-25,0.06666666666666672
2018-05-26,0.030303030303030366
2018-05-27,-0.018181818181818098
2018-05-28,-0.05606060606060598
2018-05-29,-0.013636363636363558
2018-05-30,0.003030303030303087
2018-05-31,0.057575757575757634
2018-06-01,0.054545454545454605
2018-06-02,0.030303030303030366
2018-06-03,0.00909090909090915
2018-06-04,-0.006060606060606011
2018-06-05,-0.009090909090909021
2018-06-06,-0.016666666666666625
2018-06-07,-0.02878787878787873
2018-06-08,0.03181818181818188
2018-06-09,0.03787878787878794
2018-06-10,-0.015151515151515091
2018-06-11,4.822531263215524e-17
2018-06-12,-0.0030303030303029817
2018-06-13,-0.012121212121212087
2018-06-14,-0.07424242424242418
2018-06-15,4.718447854656915e-17
2018-06-16,0.03030303030303032
2018-06-17,0.04848484848484852
2018-06-18,-0.0015151515151514638
2018-06-19,-0.0015151515151514638
2018-06-20,-0.06666666666666662
2018-06-21,-0.025757575757575712
2018-06-22,0.009090909090909125
2018-06-23,0.022727272727272756
2018-06-24,-0.015151515151515091
2018-06-25,-0.03333333333333329
2018-06-26,0.04090909090909095
2018-06-27,-0.019696969696969612
2018-06-28,-0.01666666666666663
2018-06-29,-0.006060606060606028
2018-06-30,0.019696969696969747
2018-07-01,-0.01666666666666662
2018-07-02,-0.019696969696969636
2018-07-03,0.012121212121212177
2018-07-04,-0.006060606060606016
2018-07-05,-0.009090909090909045
2018-07-06,0.0045454545454546
2018-07-07,0.010606060606060633
2018-07-08,-0.0075757575757575465
2018-07-09,0.02272727272727277
2018-07-10,-0.00757575757575753
2018-07-11,-0.04545454545454541
2018-07-12,-0.018181818181818143
2018-07-13,3.7470027081099036e-17
2018-07-14,0.010606060606060636
2018-07-15,-0.006060606060606016
2018-07-16,-0.0151515151515151
2018-07-17,0.019696969696969695
2018-07-18,-0.0030303030303029887
2018-07-19,-0.03030303030303026
2018-07-20,-0.01666666666666663
2018-07-21,0.03636363636363641
2018-07-22,-0.021212121212121182
2018-07-23,-0.031818181818181766
2018-07-24,-0.0015151515151514707
2018-07-25,-0.019696969696969664
2018-07-26,-0.030303030303030255
2018-07-27,-0.006060606060606014
2018-07-28,4.4408920985006264e-17
2018-07-29,-0.04242424242424239
2018-07-30,-0.025757575757575694
2018-07-31,-0.0136363636363636
2018-08-01,0.007575757575757636
2018-08-02,-0.007575757575757519
2018-08-03,-0.00909090909090903
2018-08-04,0.051515151515151555
2018-08-05,-0.0075757575757575135
2018-08-06,-0.03333333333333327
2018-08-07,0.013636363636363679
2018-08-08,0.021212121212121276
2018-08-09,-0.009090909090909021
2018-08-10,-0.0015151515151514527
2018-08-11,0.050000000000000065
2018-08-12,0.013636363636363691
2018-08-13,0.015151515151515207
2018-08-14,0.025757575757575833
2018-08-15,0.010606060606060671
